snapshot_date,account_id,customer_id,account_type,product_name,opened_date,status,balance,credit_limit,interest_rate,daily_net_amount,daily_txn_count
2025-08-01,ACC0000002906,CUST0001468,CREDIT_CARD,Kartu Gold,2023-06-12,ACTIVE,0.00,42074727.93,0.0821,0.00,0
2025-08-01,ACC0000002915,CUST0001473,LOAN,Kredit Kendaraan,2022-09-27,DORMANT,0.00,,0.0317,0.00,0
2025-08-01,ACC0000003022,CUST0001523,CREDIT_CARD,Kartu Platinum,2024-10-19,ACTIVE,0.00,38898431.78,0.1107,-4475123.92,1
2025-08-01,ACC0000003075,CUST0001548,SAVINGS,Tabungan Haji,2021-06-25,CLOSED,28160531.16,,0.1282,0.00,0
2025-08-01,ACC0000003090,CUST0001555,INVESTMENT,SBN Retail,2022-06-18,ACTIVE,0.00,,0.1499,1314053.87,1
2025-08-01,ACC0000003174,CUST0001598,INVESTMENT,Deposito,2023-03-21,ACTIVE,0.00,,0.1228,-2590104.53,1
2025-08-01,ACC0000003209,CUST0001618,INVESTMENT,Deposito,2022-09-19,CLOSED,0.00,,0.142,0.00,0
2025-08-01,ACC0000003533,CUST0001776,LOAN,Kredit Kendaraan,2023-11-15,ACTIVE,0.00,,0.0839,-1146924.97,4
2025-08-01,ACC0000004268,CUST0002146,SAVINGS,Tabungan Haji,2023-07-29,ACTIVE,2518350.43,,0.1034,10223540.06,5
2025-08-01,ACC0000004640,CUST0002329,SAVINGS,Tabungan Haji,2024-06-22,ACTIVE,12331070.41,,0.0331,2956219.41,1
2025-08-01,ACC0000004928,CUST0002473,LOAN,Kredit Usaha,2022-05-08,ACTIVE,0.00,,0.0381,8244849.91,2
2025-08-01,ACC0000005066,CUST0002541,INVESTMENT,Deposito,2023-02-16,ACTIVE,0.00,,0.0524,2547374.55,1
2025-08-01,ACC0000005193,CUST0002605,INVESTMENT,Obligasi,2023-12-28,DORMANT,0.00,,0.1017,0.00,0
2025-08-01,ACC0000005472,CUST0002745,SAVINGS,Tabungan Haji,2023-12-18,ACTIVE,17673274.78,,0.0381,0.00,0
2025-08-01,ACC0000005555,CUST0002785,INVESTMENT,Reksa Dana,2024-08-01,ACTIVE,0.00,,0.1112,-700336.26,1
2025-08-01,ACC0000005576,CUST0002797,CREDIT_CARD,Kartu Platinum,2023-09-06,CLOSED,0.00,14817319.37,0.0499,0.00,0
2025-08-01,ACC0000005785,CUST0002907,INVESTMENT,Deposito,2024-10-12,ACTIVE,0.00,,0.1001,8701108.54,2
2025-08-01,ACC0000005914,CUST0002973,LOAN,KTA Personal,2023-05-03,ACTIVE,0.00,,0.1095,-3366489.28,1
2025-08-01,ACC0000006133,CUST0003083,LOAN,Kredit Kendaraan,2022-12-02,ACTIVE,0.00,,0.08,2937011.25,3
2025-08-01,ACC0000006176,CUST0003103,INVESTMENT,Reksa Dana,2023-06-25,ACTIVE,0.00,,0.0987,-1619027.89,2
2025-08-01,ACC0000006205,CUST0003119,INVESTMENT,Deposito,2023-11-03,ACTIVE,0.00,,0.1425,0.00,0
2025-08-01,ACC0000006314,CUST0003169,INVESTMENT,SBN Retail,2023-04-20,CLOSED,0.00,,0.0103,0.00,0
2025-08-01,ACC0000006903,CUST0003469,SAVINGS,Tabungan Negara Plus,2021-04-26,ACTIVE,16186030.59,,0.1288,-3998632.16,1
2025-08-01,ACC0000006961,CUST0003501,LOAN,Kredit Kendaraan,2024-08-07,ACTIVE,0.00,,0.0209,-4147847.88,1
2025-08-01,ACC0000007215,CUST0003631,INVESTMENT,Obligasi,2024-07-17,DORMANT,0.00,,0.0573,0.00,0
2025-08-01,ACC0000007352,CUST0003694,SAVINGS,Tabungan Berjangka,2025-05-25,ACTIVE,24041130.87,,0.0283,-8124056.75,3
2025-08-01,ACC0000007787,CUST0003916,INVESTMENT,Reksa Dana,2022-05-26,ACTIVE,0.00,,0.0253,0.00,0
2025-08-01,ACC0000007877,CUST0003960,SAVINGS,Tabungan Berjangka,2022-09-23,DORMANT,10103922.85,,0.0987,0.00,0
2025-08-01,ACC0000000018,CUST0000009,SAVINGS,Tabungan Negara Plus,2024-12-25,ACTIVE,35694227.54,,0.0876,2155809.25,1
2025-08-01,ACC0000000575,CUST0000291,CREDIT_CARD,Kartu Gold,2023-12-03,ACTIVE,0.00,5826841.53,0.0501,-4428701.10,1
2025-08-01,ACC0000000658,CUST0000326,LOAN,Kredit Kendaraan,2025-05-27,ACTIVE,0.00,,0.1341,-620062.27,1
2025-08-01,ACC0000001047,CUST0000523,CREDIT_CARD,Kartu Virtual,2025-06-09,ACTIVE,0.00,6382440.26,0.091,-1047673.57,1
2025-08-01,ACC0000001091,CUST0000547,INVESTMENT,Reksa Dana,2021-03-16,ACTIVE,0.00,,0.076,0.00,0
2025-08-01,ACC0000001165,CUST0000584,CREDIT_CARD,Kartu Classic,2024-07-27,ACTIVE,0.00,24437247.96,0.1104,1488329.68,2
2025-08-01,ACC0000001296,CUST0000654,SAVINGS,Tabungan Rencana,2021-08-28,ACTIVE,29896522.42,,0.0367,0.00,0
2025-08-01,ACC0000001521,CUST0000762,LOAN,Kredit Kendaraan,2021-04-27,ACTIVE,0.00,,0.1441,6152347.00,2
2025-08-01,ACC0000001843,CUST0000927,LOAN,KPR Rumah,2022-06-06,ACTIVE,0.00,,0.1195,2620673.26,2
2025-08-01,ACC0000001963,CUST0000987,CREDIT_CARD,Kartu Virtual,2024-01-12,ACTIVE,0.00,49357605.54,0.0893,4960226.44,3
2025-08-01,ACC0000001990,CUST0001000,CREDIT_CARD,Kartu Classic,2024-08-10,SUSPENDED,0.00,33646300.67,0.092,0.00,0
2025-08-01,ACC0000002021,CUST0001017,SAVINGS,Tabungan Negara Plus,2024-05-09,CLOSED,26963290.13,,0.0134,0.00,0
2025-08-01,ACC0000002348,CUST0001176,INVESTMENT,Deposito,2025-03-30,ACTIVE,0.00,,0.043,-2765884.40,1
2025-08-01,ACC0000002531,CUST0001272,SAVINGS,Tabungan Negara Plus,2024-11-22,ACTIVE,38210496.71,,0.1311,0.00,0
2025-08-01,ACC0000002570,CUST0001290,LOAN,Kredit Usaha,2022-03-28,CLOSED,0.00,,0.0797,0.00,0
2025-08-01,ACC0000002728,CUST0001378,SAVINGS,Tabungan Haji,2025-05-09,CLOSED,41384097.40,,0.0296,0.00,0
2025-08-01,ACC0000002976,CUST0001499,CREDIT_CARD,Kartu Platinum,2021-07-30,ACTIVE,0.00,23560361.50,0.0218,0.00,0
2025-08-01,ACC0000003221,CUST0001625,INVESTMENT,SBN Retail,2024-02-05,ACTIVE,0.00,,0.087,0.00,0
2025-08-01,ACC0000003255,CUST0001641,LOAN,Kredit Usaha,2022-05-03,ACTIVE,0.00,,0.1062,0.00,0
2025-08-01,ACC0000003362,CUST0001692,LOAN,Kredit Kendaraan,2022-12-10,DORMANT,0.00,,0.0405,0.00,0
2025-08-01,ACC0000003371,CUST0001695,INVESTMENT,Reksa Dana,2022-02-23,ACTIVE,0.00,,0.0488,76835.66,1
2025-08-01,ACC0000003665,CUST0001849,CREDIT_CARD,Kartu Virtual,2023-10-01,ACTIVE,0.00,44376184.35,0.113,-4358418.79,1
2025-08-01,ACC0000004245,CUST0002136,LOAN,KPR Rumah,2021-11-13,CLOSED,0.00,,0.0585,0.00,0
2025-08-01,ACC0000004489,CUST0002254,LOAN,Kredit Usaha,2024-09-26,DORMANT,0.00,,0.0277,0.00,0
2025-08-01,ACC0000004611,CUST0002314,INVESTMENT,SBN Retail,2024-05-24,CLOSED,0.00,,0.0621,0.00,0
2025-08-01,ACC0000004737,CUST0002376,LOAN,Kredit Kendaraan,2023-03-10,ACTIVE,0.00,,0.041,-569714.61,4
2025-08-01,ACC0000005044,CUST0002528,LOAN,KPR Rumah,2023-07-25,ACTIVE,0.00,,0.1305,0.00,0
2025-08-01,ACC0000005082,CUST0002550,INVESTMENT,Deposito,2022-09-09,ACTIVE,0.00,,0.0657,7438566.29,2
2025-08-01,ACC0000005252,CUST0002638,CREDIT_CARD,Kartu Gold,2021-06-04,CLOSED,0.00,16610279.47,0.1472,0.00,0
2025-08-01,ACC0000005274,CUST0002650,SAVINGS,Tabungan Negara Plus,2024-03-24,SUSPENDED,32640023.27,,0.0113,0.00,0
2025-08-01,ACC0000005283,CUST0002653,INVESTMENT,Obligasi,2023-08-03,ACTIVE,0.00,,0.1274,-5721538.26,6
2025-08-01,ACC0000005406,CUST0002713,INVESTMENT,SBN Retail,2022-10-21,ACTIVE,0.00,,0.1146,6458457.49,3
2025-08-01,ACC0000005433,CUST0002726,CREDIT_CARD,Kartu Platinum,2023-01-11,ACTIVE,0.00,30178569.83,0.0435,3516248.45,1
2025-08-01,ACC0000005607,CUST0002816,LOAN,Kredit Kendaraan,2021-10-28,ACTIVE,0.00,,0.0104,2114448.31,2
2025-08-01,ACC0000005644,CUST0002833,SAVINGS,Tabungan Berjangka,2022-02-21,ACTIVE,35975937.35,,0.0529,3055857.17,1
2025-08-01,ACC0000005684,CUST0002850,CREDIT_CARD,Kartu Gold,2024-04-27,ACTIVE,0.00,34660520.95,0.0186,0.00,0
2025-08-01,ACC0000005779,CUST0002903,SAVINGS,Tabungan Negara Plus,2022-03-10,ACTIVE,46673397.41,,0.0418,-1592174.75,2
2025-08-01,ACC0000006309,CUST0003166,INVESTMENT,Obligasi,2023-09-24,ACTIVE,0.00,,0.04,-1299138.15,2
2025-08-01,ACC0000006585,CUST0003308,LOAN,KTA Personal,2021-08-01,ACTIVE,0.00,,0.1338,2642354.51,4
2025-08-01,ACC0000006702,CUST0003366,INVESTMENT,Deposito,2021-09-04,ACTIVE,0.00,,0.0221,0.00,0
2025-08-01,ACC0000006736,CUST0003384,SAVINGS,Tabungan Rencana,2025-05-05,ACTIVE,43445429.48,,0.0619,0.00,0
2025-08-01,ACC0000006860,CUST0003445,LOAN,Kredit Kendaraan,2025-03-22,SUSPENDED,0.00,,0.1245,0.00,0
2025-08-01,ACC0000006958,CUST0003500,CREDIT_CARD,Kartu Gold,2021-11-11,ACTIVE,0.00,15278629.98,0.1174,-5679256.68,2
2025-08-01,ACC0000007211,CUST0003628,INVESTMENT,Obligasi,2022-12-12,ACTIVE,0.00,,0.1185,-440671.78,2
2025-08-01,ACC0000007231,CUST0003640,INVESTMENT,Deposito,2023-05-27,ACTIVE,0.00,,0.1481,-4541885.29,2
2025-08-01,ACC0000007319,CUST0003678,LOAN,KTA Personal,2023-03-29,ACTIVE,0.00,,0.1299,5861292.67,3
2025-08-01,ACC0000007324,CUST0003681,INVESTMENT,Reksa Dana,2024-11-21,DORMANT,0.00,,0.0795,0.00,0
2025-08-01,ACC0000007650,CUST0003844,CREDIT_CARD,Kartu Gold,2023-09-05,ACTIVE,0.00,44561360.31,0.1281,-3436604.60,3
2025-08-01,ACC0000007827,CUST0003932,INVESTMENT,SBN Retail,2022-01-08,ACTIVE,0.00,,0.0832,468484.21,2
2025-08-01,ACC0000000050,CUST0000027,SAVINGS,Tabungan Berjangka,2021-06-26,DORMANT,30894435.96,,0.0703,0.00,0
2025-08-01,ACC0000000208,CUST0000105,CREDIT_CARD,Kartu Classic,2021-09-30,ACTIVE,0.00,36112411.44,0.0833,-10702206.41,4
2025-08-01,ACC0000000944,CUST0000471,INVESTMENT,Deposito,2021-11-30,DORMANT,0.00,,0.1127,0.00,0
2025-08-01,ACC0000001320,CUST0000664,INVESTMENT,Deposito,2024-11-03,ACTIVE,0.00,,0.0966,2795097.89,3
2025-08-01,ACC0000001369,CUST0000686,INVESTMENT,Reksa Dana,2024-05-20,ACTIVE,0.00,,0.0637,-3133911.53,1
2025-08-01,ACC0000001524,CUST0000763,SAVINGS,Tabungan Haji,2023-08-04,ACTIVE,19901684.28,,0.0653,0.00,0
2025-08-01,ACC0000001919,CUST0000964,LOAN,Kredit Kendaraan,2023-12-23,DORMANT,0.00,,0.019,0.00,0
2025-08-01,ACC0000002040,CUST0001027,LOAN,KPR Rumah,2021-05-04,ACTIVE,0.00,,0.0906,-2992223.16,2
2025-08-01,ACC0000002167,CUST0001090,CREDIT_CARD,Kartu Virtual,2024-11-11,ACTIVE,0.00,9186507.49,0.1265,4223288.48,1
2025-08-01,ACC0000002170,CUST0001091,SAVINGS,Tabungan Negara Plus,2024-05-30,ACTIVE,13660109.36,,0.1455,-4262518.67,1
2025-08-01,ACC0000002216,CUST0001111,CREDIT_CARD,Kartu Gold,2023-03-09,ACTIVE,0.00,39626976.83,0.1042,1181930.94,1
2025-08-01,ACC0000002255,CUST0001131,CREDIT_CARD,Kartu Platinum,2022-07-13,ACTIVE,0.00,33703017.37,0.0688,-939476.07,3
2025-08-01,ACC0000002469,CUST0001240,CREDIT_CARD,Kartu Classic,2023-03-29,ACTIVE,0.00,41926463.70,0.0648,-2887654.75,3
2025-08-01,ACC0000003162,CUST0001593,SAVINGS,Tabungan Negara Plus,2023-06-01,ACTIVE,40866421.61,,0.137,3905832.59,1
2025-08-01,ACC0000003238,CUST0001634,INVESTMENT,SBN Retail,2022-12-25,ACTIVE,0.00,,0.0997,2557220.74,1
2025-08-01,ACC0000003251,CUST0001639,CREDIT_CARD,Kartu Platinum,2024-01-19,ACTIVE,0.00,32040984.43,0.0628,4158782.70,4
2025-08-01,ACC0000003348,CUST0001684,SAVINGS,Tabungan Negara Plus,2022-01-15,DORMANT,42523386.51,,0.1167,0.00,0
2025-08-01,ACC0000003642,CUST0001838,LOAN,Kredit Usaha,2021-04-21,CLOSED,0.00,,0.132,0.00,0
2025-08-01,ACC0000004007,CUST0002022,LOAN,Kredit Usaha,2024-07-09,ACTIVE,0.00,,0.0492,2241076.24,2
2025-08-01,ACC0000004156,CUST0002091,CREDIT_CARD,Kartu Classic,2022-11-10,ACTIVE,0.00,14911005.41,0.0805,0.00,0
2025-08-01,ACC0000004221,CUST0002125,LOAN,Kredit Usaha,2023-09-16,DORMANT,0.00,,0.1406,0.00,0
2025-08-01,ACC0000004523,CUST0002273,INVESTMENT,Deposito,2023-07-11,ACTIVE,0.00,,0.0126,2946146.44,1
2025-08-01,ACC0000004612,CUST0002314,CREDIT_CARD,Kartu Gold,2024-04-12,ACTIVE,0.00,13033364.63,0.1461,1358010.63,3
2025-08-01,ACC0000004940,CUST0002478,SAVINGS,Tabungan Berjangka,2024-04-26,ACTIVE,49616062.33,,0.1339,-2569281.20,2
2025-08-01,ACC0000005229,CUST0002625,SAVINGS,Tabungan Berjangka,2022-09-22,ACTIVE,43434274.31,,0.1307,-1673983.15,2
2025-08-01,ACC0000005306,CUST0002664,LOAN,Kredit Usaha,2021-10-28,ACTIVE,0.00,,0.1155,-5041962.30,3
2025-08-01,ACC0000005925,CUST0002978,SAVINGS,Tabungan Negara Plus,2024-11-27,DORMANT,4782693.27,,0.0164,0.00,0
2025-08-01,ACC0000005941,CUST0002985,SAVINGS,Tabungan Rencana,2023-07-14,ACTIVE,25537076.81,,0.123,609579.05,5
2025-08-01,ACC0000005977,CUST0003003,CREDIT_CARD,Kartu Platinum,2024-07-07,ACTIVE,0.00,6492612.71,0.0834,3746690.19,2
2025-08-01,ACC0000006204,CUST0003118,LOAN,KPR Rumah,2024-04-27,ACTIVE,0.00,,0.1358,-1276212.78,2
2025-08-01,ACC0000006295,CUST0003161,LOAN,Kredit Usaha,2022-07-28,DORMANT,0.00,,0.0401,0.00,0
2025-08-01,ACC0000006415,CUST0003224,INVESTMENT,Reksa Dana,2023-07-24,ACTIVE,0.00,,0.1158,-3325172.09,1
2025-08-01,ACC0000006471,CUST0003251,CREDIT_CARD,Kartu Virtual,2021-08-23,ACTIVE,0.00,16764817.50,0.0386,-5173221.43,2
2025-08-01,ACC0000006561,CUST0003294,INVESTMENT,Reksa Dana,2024-09-30,SUSPENDED,0.00,,0.0328,0.00,0
2025-08-01,ACC0000006619,CUST0003324,INVESTMENT,Obligasi,2024-10-22,ACTIVE,0.00,,0.0545,-517502.45,2
2025-08-01,ACC0000006749,CUST0003391,LOAN,Kredit Usaha,2023-06-11,ACTIVE,0.00,,0.0187,0.00,0
2025-08-01,ACC0000007196,CUST0003620,INVESTMENT,Deposito,2024-07-20,CLOSED,0.00,,0.1183,0.00,0
2025-08-01,ACC0000007298,CUST0003670,INVESTMENT,SBN Retail,2022-11-29,ACTIVE,0.00,,0.0176,4656629.84,1
2025-08-01,ACC0000007340,CUST0003689,SAVINGS,Tabungan Rencana,2025-02-28,ACTIVE,49288533.17,,0.067,-13513668.29,6
2025-08-01,ACC0000007351,CUST0003694,INVESTMENT,Obligasi,2025-03-20,ACTIVE,0.00,,0.1127,-117382.09,3
2025-08-01,ACC0000007376,CUST0003709,INVESTMENT,SBN Retail,2023-04-28,DORMANT,0.00,,0.1473,0.00,0
2025-08-01,ACC0000007534,CUST0003784,INVESTMENT,Deposito,2021-09-06,ACTIVE,0.00,,0.034,0.00,0
2025-08-01,ACC0000007671,CUST0003854,INVESTMENT,Deposito,2025-03-14,ACTIVE,0.00,,0.0386,78801.10,2
2025-08-01,ACC0000007687,CUST0003862,LOAN,KPR Rumah,2021-10-31,ACTIVE,0.00,,0.0578,2277781.94,2
2025-08-01,ACC0000007764,CUST0003902,LOAN,Kredit Kendaraan,2023-03-17,ACTIVE,0.00,,0.1035,0.00,0
2025-08-01,ACC0000007786,CUST0003915,SAVINGS,Tabungan Rencana,2022-04-26,ACTIVE,31324573.44,,0.0184,0.00,0
2025-08-01,ACC0000000045,CUST0000024,SAVINGS,Tabungan Haji,2024-04-01,ACTIVE,17897593.79,,0.1483,3787883.29,2
2025-08-01,ACC0000000954,CUST0000477,LOAN,KPR Rumah,2024-05-28,ACTIVE,0.00,,0.1277,-4457211.97,1
2025-08-01,ACC0000001672,CUST0000843,CREDIT_CARD,Kartu Platinum,2023-12-11,ACTIVE,0.00,14191691.41,0.0839,8092004.16,3
2025-08-01,ACC0000001683,CUST0000848,LOAN,Kredit Kendaraan,2022-10-10,ACTIVE,0.00,,0.1257,2453594.67,3
2025-08-01,ACC0000002036,CUST0001026,LOAN,Kredit Kendaraan,2024-02-14,ACTIVE,0.00,,0.0423,2252627.21,1
2025-08-01,ACC0000002202,CUST0001105,LOAN,KTA Personal,2021-10-13,ACTIVE,0.00,,0.0217,3728969.76,1
2025-08-01,ACC0000002221,CUST0001113,INVESTMENT,Reksa Dana,2024-01-13,CLOSED,0.00,,0.1473,0.00,0
2025-08-01,ACC0000002318,CUST0001160,LOAN,KPR Rumah,2021-03-14,ACTIVE,0.00,,0.0986,-4420452.89,1
2025-08-01,ACC0000002326,CUST0001165,INVESTMENT,SBN Retail,2025-04-07,DORMANT,0.00,,0.1227,0.00,0
2025-08-01,ACC0000002506,CUST0001258,CREDIT_CARD,Kartu Virtual,2024-04-03,ACTIVE,0.00,45980150.10,0.0515,-614586.21,1
2025-08-01,ACC0000002830,CUST0001428,LOAN,Kredit Usaha,2025-04-09,ACTIVE,0.00,,0.0125,1547817.71,1
2025-08-01,ACC0000002895,CUST0001462,LOAN,KPR Rumah,2022-06-17,ACTIVE,0.00,,0.1012,310316.36,2
2025-08-01,ACC0000002946,CUST0001485,INVESTMENT,Reksa Dana,2024-12-31,ACTIVE,0.00,,0.1282,1487902.91,3
2025-08-01,ACC0000002980,CUST0001501,SAVINGS,Tabungan Haji,2023-12-24,ACTIVE,46944488.10,,0.1139,0.00,0
2025-08-01,ACC0000003179,CUST0001600,SAVINGS,Tabungan Rencana,2023-09-10,DORMANT,48683410.09,,0.1341,0.00,0
2025-08-01,ACC0000003294,CUST0001659,LOAN,Kredit Kendaraan,2022-05-25,ACTIVE,0.00,,0.1476,0.00,0
2025-08-01,ACC0000003384,CUST0001702,CREDIT_CARD,Kartu Classic,2025-02-08,ACTIVE,0.00,26965649.59,0.1214,7327674.88,3
2025-08-01,ACC0000003528,CUST0001774,SAVINGS,Tabungan Negara Plus,2023-04-24,DORMANT,875038.09,,0.1397,0.00,0
2025-08-01,ACC0000004168,CUST0002099,SAVINGS,Tabungan Negara Plus,2024-04-16,ACTIVE,14523424.93,,0.0225,4741782.63,1
2025-08-01,ACC0000004208,CUST0002120,INVESTMENT,Obligasi,2022-11-13,SUSPENDED,0.00,,0.0328,0.00,0
2025-08-01,ACC0000004260,CUST0002143,SAVINGS,Tabungan Haji,2024-04-30,ACTIVE,16100856.53,,0.0785,-795531.81,2
2025-08-01,ACC0000004271,CUST0002148,SAVINGS,Tabungan Negara Plus,2022-10-10,CLOSED,37088457.48,,0.0406,0.00,0
2025-08-01,ACC0000004322,CUST0002173,LOAN,KTA Personal,2025-04-22,ACTIVE,0.00,,0.0565,-995945.51,1
2025-08-01,ACC0000004369,CUST0002198,CREDIT_CARD,Kartu Classic,2023-03-30,DORMANT,0.00,20459790.24,0.1455,0.00,0
2025-08-01,ACC0000004497,CUST0002259,SAVINGS,Tabungan Berjangka,2022-10-22,ACTIVE,19245571.57,,0.0362,0.00,0
2025-08-01,ACC0000004511,CUST0002266,LOAN,KTA Personal,2022-12-31,ACTIVE,0.00,,0.0446,2779846.89,3
2025-08-01,ACC0000004900,CUST0002459,SAVINGS,Tabungan Haji,2021-11-06,ACTIVE,2148609.04,,0.0494,-4464320.79,2
2025-08-01,ACC0000005243,CUST0002634,SAVINGS,Tabungan Negara Plus,2021-10-26,ACTIVE,20617331.14,,0.1395,-1967912.69,1
2025-08-01,ACC0000005550,CUST0002783,INVESTMENT,Obligasi,2022-09-14,DORMANT,0.00,,0.0777,0.00,0
2025-08-01,ACC0000005739,CUST0002879,CREDIT_CARD,Kartu Virtual,2023-02-01,CLOSED,0.00,13313840.85,0.0406,0.00,0
2025-08-01,ACC0000005797,CUST0002912,LOAN,KTA Personal,2023-03-08,DORMANT,0.00,,0.0821,0.00,0
2025-08-01,ACC0000006371,CUST0003201,LOAN,Kredit Usaha,2025-02-19,CLOSED,0.00,,0.0619,0.00,0
2025-08-01,ACC0000006668,CUST0003350,CREDIT_CARD,Kartu Platinum,2023-07-30,SUSPENDED,0.00,36512160.67,0.0318,0.00,0
2025-08-01,ACC0000006920,CUST0003478,CREDIT_CARD,Kartu Platinum,2025-02-01,SUSPENDED,0.00,19550333.25,0.0132,0.00,0
2025-08-01,ACC0000007046,CUST0003543,CREDIT_CARD,Kartu Virtual,2022-09-06,ACTIVE,0.00,7886282.10,0.0205,-6451788.55,2
2025-08-01,ACC0000007236,CUST0003641,LOAN,KPR Rumah,2022-01-16,ACTIVE,0.00,,0.0774,-4770146.87,3
2025-08-01,ACC0000007424,CUST0003730,LOAN,KTA Personal,2022-04-29,ACTIVE,0.00,,0.1142,5693258.50,2
2025-08-01,ACC0000007709,CUST0003874,INVESTMENT,Reksa Dana,2024-10-02,DORMANT,0.00,,0.0963,0.00,0
2025-08-01,ACC0000007769,CUST0003905,SAVINGS,Tabungan Berjangka,2023-01-26,ACTIVE,4589268.78,,0.0659,-2211614.03,1
2025-08-01,ACC0000000131,CUST0000067,LOAN,KTA Personal,2025-06-13,ACTIVE,0.00,,0.0186,-2629933.35,1
2025-08-01,ACC0000000301,CUST0000150,SAVINGS,Tabungan Haji,2024-09-30,ACTIVE,13383964.55,,0.1388,687752.60,1
2025-08-01,ACC0000000382,CUST0000192,LOAN,Kredit Kendaraan,2023-08-13,CLOSED,0.00,,0.017,0.00,0
2025-08-01,ACC0000000485,CUST0000244,SAVINGS,Tabungan Negara Plus,2022-01-05,ACTIVE,44068263.31,,0.0902,-6277518.27,2
2025-08-01,ACC0000000738,CUST0000367,SAVINGS,Tabungan Negara Plus,2022-09-23,ACTIVE,28250574.39,,0.1388,8576666.91,3
2025-08-01,ACC0000000894,CUST0000444,CREDIT_CARD,Kartu Virtual,2021-08-13,ACTIVE,0.00,21348446.86,0.1001,1135593.40,2
2025-08-01,ACC0000000935,CUST0000466,INVESTMENT,Obligasi,2024-07-04,ACTIVE,0.00,,0.0241,-3864266.53,2
2025-08-01,ACC0000000961,CUST0000482,SAVINGS,Tabungan Haji,2022-09-07,ACTIVE,673900.46,,0.0886,-808091.33,2
2025-08-01,ACC0000001233,CUST0000620,SAVINGS,Tabungan Rencana,2021-10-07,ACTIVE,23644229.44,,0.0882,-1278853.62,2
2025-08-01,ACC0000001240,CUST0000624,CREDIT_CARD,Kartu Classic,2024-01-29,ACTIVE,0.00,21368370.72,0.1142,980075.48,2
2025-08-01,ACC0000001343,CUST0000674,CREDIT_CARD,Kartu Classic,2023-08-01,ACTIVE,0.00,29294329.29,0.14,-1503553.21,2
2025-08-01,ACC0000001408,CUST0000708,LOAN,KTA Personal,2024-04-28,ACTIVE,0.00,,0.1128,-2004644.11,1
2025-08-01,ACC0000001470,CUST0000736,CREDIT_CARD,Kartu Platinum,2025-01-27,ACTIVE,0.00,46142638.84,0.0159,4352457.88,1
2025-08-01,ACC0000001539,CUST0000772,SAVINGS,Tabungan Rencana,2025-06-04,DORMANT,11297179.76,,0.1088,0.00,0
2025-08-01,ACC0000002154,CUST0001084,LOAN,KTA Personal,2023-08-04,ACTIVE,0.00,,0.0496,-1307318.34,3
2025-08-01,ACC0000002965,CUST0001493,SAVINGS,Tabungan Haji,2023-04-27,DORMANT,36997333.16,,0.1352,0.00,0
2025-08-01,ACC0000003227,CUST0001628,LOAN,KTA Personal,2022-10-17,DORMANT,0.00,,0.0448,0.00,0
2025-08-01,ACC0000003808,CUST0001921,LOAN,KPR Rumah,2022-09-23,SUSPENDED,0.00,,0.0858,0.00,0
2025-08-01,ACC0000003851,CUST0001943,SAVINGS,Tabungan Negara Plus,2023-12-02,ACTIVE,18456681.89,,0.0129,1384787.23,2
2025-08-01,ACC0000003951,CUST0001991,LOAN,Kredit Kendaraan,2024-09-30,DORMANT,0.00,,0.037,0.00,0
2025-08-01,ACC0000003962,CUST0001997,CREDIT_CARD,Kartu Platinum,2021-11-25,ACTIVE,0.00,43352005.20,0.0665,-1631652.48,2
2025-08-01,ACC0000004189,CUST0002111,SAVINGS,Tabungan Haji,2022-12-28,ACTIVE,9491725.47,,0.0808,429794.00,1
2025-08-01,ACC0000004204,CUST0002119,CREDIT_CARD,Kartu Classic,2023-03-06,ACTIVE,0.00,48284196.49,0.06,-684154.46,2
2025-08-01,ACC0000004328,CUST0002177,LOAN,Kredit Kendaraan,2022-04-24,ACTIVE,0.00,,0.0937,4925367.88,1
2025-08-01,ACC0000004449,CUST0002234,CREDIT_CARD,Kartu Platinum,2022-10-02,ACTIVE,0.00,10935221.58,0.0863,282638.11,1
2025-08-01,ACC0000004543,CUST0002282,LOAN,KTA Personal,2024-12-17,CLOSED,0.00,,0.0261,0.00,0
2025-08-01,ACC0000004617,CUST0002317,CREDIT_CARD,Kartu Classic,2023-12-29,ACTIVE,0.00,20912993.50,0.0601,-3406768.17,1
2025-08-01,ACC0000004706,CUST0002364,SAVINGS,Tabungan Haji,2025-06-09,ACTIVE,38486365.42,,0.058,-7839010.06,3
2025-08-01,ACC0000004834,CUST0002426,CREDIT_CARD,Kartu Virtual,2021-08-04,ACTIVE,0.00,14582369.15,0.1224,1506514.68,2
2025-08-01,ACC0000004914,CUST0002465,LOAN,Kredit Kendaraan,2023-02-13,ACTIVE,0.00,,0.1276,-1904252.43,1
2025-08-01,ACC0000004916,CUST0002466,INVESTMENT,SBN Retail,2021-08-13,ACTIVE,0.00,,0.1271,0.00,0
2025-08-01,ACC0000004958,CUST0002487,INVESTMENT,Obligasi,2023-04-27,ACTIVE,0.00,,0.0261,-41504.95,3
2025-08-01,ACC0000005087,CUST0002553,SAVINGS,Tabungan Negara Plus,2021-10-12,ACTIVE,41597510.42,,0.0247,-3681185.67,4
2025-08-01,ACC0000005288,CUST0002655,LOAN,Kredit Kendaraan,2023-07-20,ACTIVE,0.00,,0.026,-1441092.40,5
2025-08-01,ACC0000005421,CUST0002720,INVESTMENT,Obligasi,2022-02-05,ACTIVE,0.00,,0.0577,0.00,0
